prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl07,"Read the following short scenario.

Scenario:
Sofia reviewed the monthly budget for a small project, moved office supplies into one category, and updated the spreadsheet totals. After confirming the numbers matched the receipts, she emailed the revised file to the team lead and archived the earlier draft in the shared folder.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl07,0.85,11,none,Work and budgeting context without realization framing or emotion.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl08,"Read the following short scenario.

Scenario:
Noah returned a pair of shoes that did not fit, printed the shipping label, and dropped the box at a collection counter near his office. Two days later the store posted the refund to his account, and he deleted the tracking email after checking that the amount matched the receipt.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl08,0.85,11,none,Refund scenario kept neutral and routine.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl09,"Read the following short scenario.

Scenario:
Jasmine prepared an application for a training program, filled in the form fields, uploaded a resume, and submitted it before dinner. The website displayed a reference number, and she wrote it in a notebook, closed the browser tab, and set the program dates on her calendar.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl09,0.85,11,none,Application domain with finalized submission; flat affect.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl10,"Read the following short scenario.

Scenario:
For a team lunch, Oliver checked the menu of a nearby cafe, chose a sandwich platter that fit the group size, and placed the order online. At noon he picked up the bags, carried them to the conference room, and arranged the labeled boxes at one end of the table.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl10,0.85,11,none,"Social/work choice scenario, observational and neutral."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl11,"Read the following short scenario.

Scenario:
Hannah sorted through utility bills on Sunday evening, noticed that the water payment was due on the tenth, and scheduled an online transfer for the next morning. She saved the confirmation PDF, moved the paper statement into a drawer, and marked the account as paid on her checklist.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl11,0.85,11,none,Bills and scheduling; no emotional coloring.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl12,"Read the following short scenario.

Scenario:
When planning a short course schedule, Ben compared the Tuesday section with the Thursday section, selected the later start time, and completed enrollment through the student portal. He downloaded the syllabus, noted the room number, and added the weekly meeting to his phone calendar.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl12,0.85,11,none,"School planning control; structured, concrete, neutral."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl13,"Read the following short scenario.

Scenario:
Ava needed a replacement phone charger, so she checked reviews for several models, ordered one with a longer cable, and chose standard shipping. The package arrived in a small padded envelope, and she plugged it in at her bedside table before recycling the cardboard insert.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl13,0.85,11,none,Ordinary consumer choice without affective cues.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl14,"Read the following short scenario.

Scenario:
During a quarterly account review, Victor looked over a retirement fund summary, noted the current balance in a spreadsheet, and left the contribution amount unchanged. He downloaded the statement for his records, filed it in a tax folder, and closed the banking app before returning to work.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl14,0.85,11,none,Investing-related but neutral and non-evaluative.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl15,"Read the following short scenario.

Scenario:
Claire organized materials for a home repair, measured the width of a hallway shelf, and bought two brackets and a cut board from a hardware store. Back at the apartment, she lined the pieces along the wall, set aside the receipt, and planned to install everything after lunch.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl15,0.85,11,none,Household project scenario; concrete and affectively flat.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl16,"Read the following short scenario.

Scenario:
At work, Sam checked the deadline for a client summary, revised the headings, and sent the final document before the shared folder locked for the day. The upload bar reached one hundred percent, and he moved the source notes into an archive subfolder on the team drive.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl16,0.85,11,none,"Project deadline domain with routine completion, no urgency framing."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl17,"Read the following short scenario.

Scenario:
Nina listed a used bookshelf on a neighborhood marketplace, added photos from the living room, and set a price based on similar posts nearby. After a buyer confirmed pickup for Saturday, she wiped the shelves, placed the hardware in a small envelope, and moved the unit closer to the front door.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl17,0.85,11,none,Resale marketplace context; observational and neutral.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control__ctrl18,"Read the following short scenario.

Scenario:
Leo compared two gym memberships near his office, selected the plan with weekend access, and completed the signup form online. He received the membership email, stored the digital pass in his wallet app, and packed a towel and water bottle in a small duffel bag.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__regret__neutral__none__none__matched__control,general_noncasino,emotion_control,regret,none,neutral,none,none,none,none,none,matched,control,ctrl18,0.85,11,none,"Routine personal decision; no emotion, no risk, no casino cues."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl01,"Read the following short scenario.

Scenario:
At work, she opens a spreadsheet with vendor totals from the previous quarter and notices one column is misaligned after an import. She sorts the rows, checks the original file, and corrects the formatting before sending the updated version to her manager with the same deadline listed on the calendar.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl01,0.85,11,none,Work domain; ordinary correction task with flat tone and concrete details.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl02,"Read the following short scenario.

Scenario:
In a school lab course, he reviews the draft of a group report and sees that two chart captions were swapped during editing. He compares them with the source notes, fixes the labels, and uploads the revised file to the class portal before the submission window closes that evening.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl02,0.85,11,none,School domain; similar error-detection structure without emotional cues.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl03,"Read the following short scenario.

Scenario:
While planning a train trip, she notices the booking page autofilled the wrong departure date from an earlier search. She reenters the itinerary, checks the station names, and saves the corrected reservation details to her phone so the travel plans match the printed confirmation.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl03,0.85,11,none,"Travel domain; concrete mismatch and tidy resolution, affectively flat."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl04,"Read the following short scenario.

Scenario:
He logs into a clinic portal to arrange a routine appointment and sees that the system kept last year's preferred location. He switches the office, confirms an available afternoon time, and adds the visit to his calendar after verifying that the insurance information on file is unchanged.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl04,0.85,11,none,Health scheduling domain; administrative adjustment with neutral framing and no forbidden gambling substrings.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl05,"Read the following short scenario.

Scenario:
At home, she assembles a bookshelf and notices the instruction sheet shows two similar panels in reverse order. She lays the pieces on the floor, matches the predrilled holes, and continues from the corrected step so the remaining shelves align with the hardware already attached.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl05,0.85,11,none,Household domain; preserves concrete problem-solving without target emotion.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl06,"Read the following short scenario.

Scenario:
He compares listings for a used desk online and realizes one seller entered the dimensions in inches while another used centimeters. He converts the measurements, checks the pickup addresses, and bookmarks the option that fits the available wall space in his apartment.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl06,0.85,11,none,"Marketplace domain; ordinary evaluation, no urgency or affect."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl07,"Read the following short scenario.

Scenario:
She reviews a monthly investment summary and sees that one fund name was updated after a merger, making it look unfamiliar at first glance. She cross-checks the account number, reads the notice from the provider, and files the statement with the rest of her records.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl07,0.85,11,none,"Investing domain; neutral administrative interpretation, no realization framing."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl08,"Read the following short scenario.

Scenario:
After buying a kitchen appliance, he receives a refund email that lists the last four digits of an old card. He opens the retailer account, confirms which payment method was originally used, and saves the receipt once the account page shows the transaction reference and return amount.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl08,0.85,11,none,Refunds domain; factual verification scenario with flat tone.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl09,"Read the following short scenario.

Scenario:
She checks the status page for a professional certificate application and notices the mailing address is missing an apartment number. She updates the form, reviews the remaining fields for accuracy, and submits the correction so future notices are sent to the complete address.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl09,0.85,11,none,"Applications domain; procedural correction, no emotional language."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl10,"Read the following short scenario.

Scenario:
For a project deadline, he opens the shared folder and finds that two draft versions were saved under nearly identical names. He compares the timestamps, keeps the newer file, and moves the older one into an archive folder before sending the final link to the team.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl10,0.85,11,none,Project deadlines domain; document management with neutral structure.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl11,"Read the following short scenario.

Scenario:
When organizing a weekend dinner, she notices the reservation app defaulted to a location across town instead of the neighborhood branch. She changes the restaurant, confirms the table size, and sends the updated address to the group after checking the transit time.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl11,0.85,11,none,"Social choices domain; concrete logistical adjustment, affectively flat."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl12,"Read the following short scenario.

Scenario:
At work, he prepares an invoice packet and sees that one client code on the cover sheet differs from the accounting system by a single digit. He checks the purchase order, corrects the number, and uploads the packet to the billing portal before logging the update in the tracker.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl12,0.85,11,none,Work and invoices domain; similar correction pattern with no target latent concept.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl13,"Read the following short scenario.

Scenario:
In a class registration portal, she notices that a required seminar appears twice because one entry lists the old room number. She opens the department notice, confirms which section remains active, and keeps the current schedule while deleting the duplicate from her planning sheet.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl13,0.85,11,none,School scheduling domain; neutral disambiguation task.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl14,"Read the following short scenario.

Scenario:
While arranging a hotel stay for a conference, he sees that the booking confirmation saved breakfast preferences from a previous trip. He edits the reservation details, reviews the arrival time, and forwards the corrected confirmation to the event coordinator for the travel file.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl14,0.85,11,none,Travel and work domain; plain administrative revision.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl15,"Read the following short scenario.

Scenario:
She signs into a patient portal to review routine test scheduling and notices one reminder was generated for the wrong month after a system update. She checks the physician note, selects the intended week, and keeps the confirmation email with her other medical paperwork.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl15,0.85,11,none,Health scheduling domain; simple rescheduling without affective cues.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl16,"Read the following short scenario.

Scenario:
At home, he looks over utility charges and finds that the water bill lists the prior meter reading again instead of the new one. He compares the statement with the photo he took, enters the current number on the provider site, and saves the updated balance page.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl16,0.85,11,none,Household billing domain; concrete check-and-correct scenario.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl17,"Read the following short scenario.

Scenario:
She compares two secondhand bicycles listed online and notices that one post includes an outdated pickup neighborhood from an earlier ad template. She reads the description carefully, verifies the frame size, and keeps the listing that matches her commute route and storage space.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl17,0.85,11,none,"Marketplace domain; ordinary comparison, no risk or emotion features."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control__ctrl18,"Read the following short scenario.

Scenario:
He revisits a fellowship application before the deadline and sees that the document upload page attached an older resume from a previous submission. He replaces the file with the current version, checks the page count requirement, and leaves the completed application marked ready for final review.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__frustration__neutral__none__none__matched__control,general_noncasino,emotion_control,frustration,none,neutral,none,none,none,none,none,matched,control,ctrl18,0.85,11,none,Applications and deadline domain; matched administrative control with flat tone.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl01,"Read the following short scenario.

Scenario:
At work, Maya reviews two vendor quotes for new office chairs. She compares delivery dates, warranty terms, and the total cost in a spreadsheet, then marks one option for manager approval before the purchasing cutoff on Friday.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl01,0.85,11,none,Flat workplace procurement scenario; ordinary deadline without narrowing-options pressure.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl02,"Read the following short scenario.

Scenario:
For a class project, Daniel checks the submission portal to confirm the file format, page limit, and citation style. He renames the document, uploads the final draft, and verifies that the confirmation receipt appears in his course account.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl02,0.85,11,none,School domain matched to procedural task; neutral completion and no strong affect.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl03,"Read the following short scenario.

Scenario:
Before a train trip, Lena opens the transit app to compare departure times, transfer length, and platform details. She chooses an earlier route with one connection, saves the ticket to her phone, and notes the station entrance closest to her platform.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl03,0.85,11,none,"Travel planning with concrete options and timing, but no urgency beyond routine scheduling."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl04,"Read the following short scenario.

Scenario:
Ethan logs into the clinic website to arrange a routine checkup. He filters for morning appointments, picks a date that fits his work calendar, and adds the visit to his phone after receiving the automated confirmation email.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl04,0.85,11,none,Health scheduling control; structured decision with flat tone and ordinary constraints.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl05,"Read the following short scenario.

Scenario:
At home, Priya measures the kitchen shelf and compares two storage bins online. She checks the dimensions, lid style, and shipping estimate, then orders the set that fits the cabinet depth listed in the product description.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl05,0.85,11,none,Household purchase scenario; concrete comparison without emotional narrowing or risk cues.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl06,"Read the following short scenario.

Scenario:
Noah lists a used desk lamp on a marketplace app. He wipes the base, takes photos in daylight, writes a short description with the bulb type, and posts a price based on similar listings in his area.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl06,0.85,11,none,Marketplace routine; practical steps and neutral valuation.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl07,"Read the following short scenario.

Scenario:
Sofia reviews the monthly summary in her investment account. She notes the balance change, checks how much went into the index fund, and updates her personal spreadsheet so it matches the figures shown on the brokerage page.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl07,0.85,11,none,"Investing domain included with bookkeeping focus, not risk orientation or realization framing."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl08,"Read the following short scenario.

Scenario:
After returning a jacket, Marcus checks the retailer's refund page to see whether the package has been received. He confirms the tracking number, reads the processing timeline, and files the receipt email into a folder for recent purchases.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl08,0.85,11,none,Refund context kept ordinary and affectively flat.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl09,"Read the following short scenario.

Scenario:
Ava prepares an application for a training program. She enters her work history, updates the resume date, and rereads the requirements page to confirm that the portfolio link and reference contact are included before submission.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl09,0.85,11,none,Application scenario with procedural checking rather than pressure or emotional loading.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl10,"Read the following short scenario.

Scenario:
For a project deadline, Julian opens the task board and sorts items by due date. He finishes the chart captions, sends one file for review, and moves two lower-priority tasks to next week after checking the team's timeline.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl10,0.85,11,none,"Deadline domain present but handled routinely, with no scarcity or urgent narrowing."
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl11,"Read the following short scenario.

Scenario:
Before meeting friends for dinner, Harper checks the restaurant menu, travel time, and reservation note. She confirms the address, chooses a bus route that arrives a little early, and saves the booking message in her calendar.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl11,0.85,11,none,Social choice domain with logistical focus and neutral tone.
general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control__ctrl12,"Read the following short scenario.

Scenario:
Owen compares internet plans after his promotional rate ends. He reads the monthly price, contract length, and equipment fee for each option, then highlights the plan with the speed that matches his current usage.

Do not answer yet. Continue processing the scenario.",emotion_control,openrouter_generated,gpt54,openai/gpt-5.4,emotion_matched_control,general_emotion_risk_generation_v1__gpt54__emotion_matched_control__desperation__neutral__none__none__matched__control,general_noncasino,emotion_control,desperation,none,neutral,none,none,none,none,none,matched,control,ctrl12,0.85,11,none,Household service decision; concrete tradeoffs without pressure or emotional cues.
