prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__codex__general_risk_matched_control__none__risk_avoidance__none__none__matched__control__grmc_16,"Read the following short scenario.

Scenario:
He is deciding among software subscriptions for a design team and keeps a sheet of feature lists beside the billing pages. He records user limits, export formats, support hours, and annual cost for each service. After marking which details still need confirmation, he leaves the comparison sheet unfinished and continues reviewing.

Do not answer yet. Continue processing the scenario.",final_general_risk_control,openrouter_generated,codex,openai/gpt-5.4,general_risk_matched_control,final_inference_prompt_generation_v1__codex__general_risk_matched_control__none__risk_avoidance__none__none__matched__control,general,risk_control,,none,risk_avoidance,none,none,none,none,none,matched,control,grmc_16,0.85,7,none,"Final neutral matched control centered on comparison and recording, not risk orientation."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__rules_blackjack_shoe,"Read the following short scenario.

Scenario:
At a blackjack table, a player watches the dealer finish a shoe while the placard lists the minimum bet, payout for blackjack, and when doubling is allowed. The rack holds neatly stacked chips, and the discard tray is nearly full as the next shuffle is prepared.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,rules_blackjack_shoe,0.85,7,casino_context,Neutral blackjack rules and table-state observation with no emotion or behavior cue.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__slot_balance_screen,"Read the following short scenario.

Scenario:
A person stands at a slot machine with the service panel open on the help screen, reading how credits convert to cash value and how paylines are counted. The balance meter, denomination, and recent spin history remain visible above the button panel.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,slot_balance_screen,0.85,7,casino_context,"Casino context via machine interface, balances, and rules language; affect remains flat."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__roulette_layout_observation,"Read the following short scenario.

Scenario:
Near a roulette table, a visitor studies the felt layout while the croupier arranges chips by color and points to the posted limits for inside and outside bets. The wheel is still, the marker shows the last number, and several stacks sit beside numbered sections.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,roulette_layout_observation,0.85,7,casino_context,Neutral observation of roulette setup and posted betting structure.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__cage_chip_count,"Read the following short scenario.

Scenario:
At the cashier cage, an attendant spreads a small pile of chips into color groups and verifies the total against a printed ticket. Behind the glass, monitors show current denominations, redemption procedures, and table locations across the gaming floor.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,cage_chip_count,0.85,7,casino_context,Uses casino cashout infrastructure and chip accounting without outcome framing.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__poker_tournament_blinds,"Read the following short scenario.

Scenario:
In the poker room, a tournament screen lists the current blind level, ante structure, and time remaining before the next increase. One player checks a stack count against the seat card while the dealer shuffles and waits for the table to begin the next hand.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,poker_tournament_blinds,0.85,7,casino_context,Neutral poker game-state prompt centered on structure and chip counts.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__craps_table_markings,"Read the following short scenario.

Scenario:
Beside a craps table, a newcomer follows the printed markings for pass line, come, and field while the stickperson sorts payout chips into the rail. The point marker rests on a number, and the sign overhead lists minimums for the table during that shift.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,craps_table_markings,0.85,7,casino_context,Clear casino-context baseline using table labels and visible state.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__sportsbook_ticket_review,"Read the following short scenario.

Scenario:
In the sportsbook area, a customer reviews a betting slip next to the board showing game codes, odds formats, and house rules for canceled events. A nearby kiosk displays account balance, ticket status, and instructions for redeeming winning slips at the counter.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,sportsbook_ticket_review,0.85,7,casino_context,"Sportsbook-specific casino context with rules and balances, no behavior target."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__baccarat_scorecard,"Read the following short scenario.

Scenario:
At a baccarat table, a spectator looks over the scorecard grid while the dealer places commission chips in a side tray and straightens the shoe. The sign beside the table explains banker and player payouts, tie odds, and the minimum buy-in for seated guests.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,baccarat_scorecard,0.85,7,casino_context,Neutral baccarat environment emphasizing posted rules and table equipment.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__voucher_redemption_kiosk,"Read the following short scenario.

Scenario:
A guest inserts a printed voucher into a redemption kiosk and waits while the screen confirms the amount, machine number, and timestamp. Nearby notices explain where vouchers can be exchanged, which balances expire after the visit, and how to request a transaction receipt.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,voucher_redemption_kiosk,0.85,7,casino_context,Casino operations context with balance handling and procedural information.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__dealer_button_rotation,"Read the following short scenario.

Scenario:
At a table game pit, a floor supervisor checks the dealer button position, verifies the tray inventory, and updates a small clipboard with seat numbers. The posted sign lists table limits, side-bet payouts, and the hours when that section of the floor remains open.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,dealer_button_rotation,0.85,7,casino_context,General casino table administration and visible betting information.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__video_poker_paytable,"Read the following short scenario.

Scenario:
A player sits at a video poker terminal reading the paytable for different hands while the credit meter and denomination buttons stay lit along the edge of the screen. The help menu explains card hold functions, maximum-coin payouts, and how remaining credits appear after each deal.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,video_poker_paytable,0.85,7,casino_context,Machine-based casino context centered on interface and payout rules.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__pai_gow_tiles_setup,"Read the following short scenario.

Scenario:
At a pai gow table, the dealer sets out the tiles and confirms the house way chart posted near the chip tray. One seated patron counts stacks by denomination, and the layout shows the commission notice, table minimum, and where side wagers are placed.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,pai_gow_tiles_setup,0.85,7,casino_context,"Varied game type with chips, rules, and table layout in neutral narration."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__slot_attendant_reset,"Read the following short scenario.

Scenario:
A slot attendant clears a hand-pay notification and resets the machine while a patron watches the balance return to the main screen. Stickers on the cabinet show denomination options, cashout steps, and the number to call if a ticket jams during redemption.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,slot_attendant_reset,0.85,7,casino_context,Operational slot scenario with balances and procedures only.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__keno_board_tracking,"Read the following short scenario.

Scenario:
In a keno lounge, a visitor compares the draw board with a paper ticket and the posted chart showing payout tiers for matched numbers. The counter screen lists ticket cost, draw intervals, and how many games remain active on the current purchase.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,keno_board_tracking,0.85,7,casino_context,Keno-specific baseline using ticket status and payout chart details.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__roulette_chip_rack_inventory,"Read the following short scenario.

Scenario:
Before the next spin, the dealer checks the roulette chip rack, aligns value markers, and confirms that each seat has the correct color assignment. A placard at the edge of the table explains chip redemption, betting limits, and when no more bets are accepted.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,roulette_chip_rack_inventory,0.85,7,casino_context,"Another roulette variant focused on procedure and table rules, not behavior."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline__blackjack_players_card_entry,"Read the following short scenario.

Scenario:
At a blackjack pit, a patron hands over a players club card while the dealer enters the seat number and verifies the buy-in amount. The table felt shows insurance and split markings, and a nearby sign lists the minimum bet, deck count, and payout schedule.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__rules__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,rules,baseline,blackjack_players_card_entry,0.85,7,casino_context,"Casino baseline with buy-in, rules, and table markings, no emotional or risk language."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__chips_rack_count,"Read the following short scenario.

Scenario:
At a blackjack table, a dealer spreads a stack of chips by color while a player checks the posted minimum and compares it with the amount left in front of the betting circle. The discard tray is half full, two seats are open, and the pit screen shows the table number.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,chips_rack_count,0.85,7,casino_context,"Neutral blackjack scene centered on chip count, table state, and posted rules."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__slot_ticket_balance,"Read the following short scenario.

Scenario:
Near a bank of penny slots, a player inserts a printed ticket and watches the credit meter update on the screen. The denomination button, paytable icon, and spin history are visible, while a nearby attendant refills a machine and the aisle display marks the section number.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,slot_ticket_balance,0.85,7,casino_context,Casino context via slot balance and machine interface without behavior cues.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__roulette_layout_observation,"Read the following short scenario.

Scenario:
At roulette, the croupier arranges chips on the layout after clearing the previous spin. A player stands at the rail, noting the inside and outside bet areas, the wheel position, and the stack of low-value chips in the rack beside the table marker.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,roulette_layout_observation,0.85,7,casino_context,Observational roulette prompt emphasizing table layout and chip placement.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__cage_exchange_receipt,"Read the following short scenario.

Scenario:
At the cashier cage, a visitor hands over several chips and receives smaller denominations plus a receipt showing the exchange amount. Behind the glass, rate boards list table minimums for the evening, and the visitor folds the paper beside a players card before walking back toward the floor.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,cage_exchange_receipt,0.85,7,casino_context,Casino operations and chip conversion in a flat tone.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__poker_tournament_stack,"Read the following short scenario.

Scenario:
During a low-buy-in poker tournament, a player straightens towers of chips and checks the seat card for the current blind level. The board displays remaining entrants and average stack size, while the dealer verifies the button position and counts the ante from each spot.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,poker_tournament_stack,0.85,7,casino_context,Tournament game state with stack accounting and posted structure.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__craps_marker_spaces,"Read the following short scenario.

Scenario:
At a craps table, the stickman centers the dice while a player looks over the pass line, come boxes, and proposition area. Several chips remain lined along the rail, the lammer marks the point number, and the dealer keeps a running count of change returned after the last roll.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,craps_marker_spaces,0.85,7,casino_context,Neutral craps context focused on table markings and chip inventory.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__baccarat_scoreboard_view,"Read the following short scenario.

Scenario:
In the baccarat pit, a player studies the bead road on the electronic scoreboard and the printed rules card near the shoe. Plaques and chips are sorted by value at the edge of the table, and the dealer slides a cut card into place before the next hand begins.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,baccarat_scoreboard_view,0.85,7,casino_context,"Baccarat setting with scoreboard, rules, and sorted denominations."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__sportsbook_kiosk_credits,"Read the following short scenario.

Scenario:
Inside the sportsbook area, a patron stands at a betting kiosk and reviews the on-screen credit total after inserting cash. The menu tabs list leagues, odds formats, and ticket options, while a wall board cycles through game numbers and a printer slot holds a prior voucher.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,sportsbook_kiosk_credits,0.85,7,casino_context,Sportsbook casino context through balances and interface elements only.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__video_poker_paytable,"Read the following short scenario.

Scenario:
At a row of video poker machines, a player taps the help menu to compare the paytable with the denomination setting already selected. The credit meter, bet-per-hand indicator, and cashout button remain on screen, and a service light blinks on the next machine over.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,video_poker_paytable,0.85,7,casino_context,Machine-based casino context emphasizing meter and rule display.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__blackjack_split_rule_card,"Read the following short scenario.

Scenario:
Seated at a blackjack table, a player glances at the small placard listing whether the dealer hits soft 17 and how splitting is handled. Three green chips and two red chips sit beside the betting spot, and the shoe, discard holder, and insurance line are all in view.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,blackjack_split_rule_card,0.85,7,casino_context,Rule-focused blackjack baseline with explicit chip counts.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__slot_attendant_ticket_check,"Read the following short scenario.

Scenario:
A slot attendant pauses beside a machine while a player compares the ticket barcode amount with the credits shown on the upper display. The cabinet lists the game title, denomination, and bonus features, and the aisle carpet marker identifies the machine bank near the cashier path.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,slot_attendant_ticket_check,0.85,7,casino_context,Neutral slot scenario centered on ticket amount and machine details.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__roulette_color_stack,"Read the following short scenario.

Scenario:
Before the next roulette spin, a player exchanges cash for table chips unique to that wheel and places them in short stacks by color value. The dealer points to the posted minimum, the dolly rests near zero, and the numbered grid is clear after the previous result was settled.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,roulette_color_stack,0.85,7,casino_context,Roulette chip handling and table-specific conventions without affect.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__paigow_hand_setting,"Read the following short scenario.

Scenario:
At a pai gow poker table, a player studies the house way card while arranging seven cards into front and back hands. A modest pile of chips stays inside the rail, the dealer confirms the joker rule, and the commission box is printed beside the betting area.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,paigow_hand_setting,0.85,7,casino_context,Table-game rules and state representation in a neutral frame.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__keno_lounge_numbers,"Read the following short scenario.

Scenario:
In the keno lounge, a player looks at a ticket with marked numbers and checks the monitor for the draw countdown and current ticket balance. Nearby screens show prior draws, denomination options, and house instructions for claiming a printed payout slip.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,keno_lounge_numbers,0.85,7,casino_context,Keno-specific casino context with ticket balance and posted instructions.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__cage_chip_tray_sort,"Read the following short scenario.

Scenario:
At a small table near the cage, a visitor sorts chips into stacks of five before returning to the main floor. The chips vary by color and denomination, a nearby sign explains identification requirements for large redemptions, and overhead screens list sections for slots, tables, and the poker room.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,cage_chip_tray_sort,0.85,7,casino_context,General casino environment plus chip counting and signage.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline__craps_rail_balance,"Read the following short scenario.

Scenario:
A player at the craps rail counts the remaining chips against a paper marker from an earlier buy-in while the dealers reset the layout. The point is off, the puck sits on its blank side, and the table sign lists minimum and maximum amounts for the line and odds.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__chip_count__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,chip_count,baseline,craps_rail_balance,0.85,7,casino_context,"Craps baseline emphasizing bankroll count, layout state, and posted limits."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_01,"Read the following short scenario.

Scenario:
At a blackjack table, a player arranges twelve red chips and four green chips beside the betting circle while the dealer finishes the previous hand. The discard tray is half full, the minimum bet sign reads $15, and the player checks the small balance display on a casino card before the next round begins.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_01,0.85,7,casino_context,"Blackjack table state, chip counts, and posted minimums; neutral observational framing."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_02,"Read the following short scenario.

Scenario:
A woman stands at a penny slot bank and scrolls through the denomination menu before inserting a ticket. The credit meter shows $48.20, the game is set to 60 lines, and the help screen lists how wild symbols substitute during free-spin rounds. She reads the paytable and returns to the main screen.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_02,0.85,7,casino_context,"Slot machine interface, balance, and rules without behavior cue or affect."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_03,"Read the following short scenario.

Scenario:
Near a roulette wheel, a man watches the dealer clear the layout and place the marker on the last number. Several chip stacks remain on the rail in different colors, and the board above the table shows the recent sequence. He checks where outside bets are printed and waits for the next spin to open.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_03,0.85,7,casino_context,Roulette observations and table markings; no emotion or wager advice.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_04,"Read the following short scenario.

Scenario:
At the cashier counter, a patron hands over a voucher and receives a mix of twenties, fives, and one-dollar bills. The receipt lists the ticket amount, time stamp, and machine number. After folding the paper slip, the patron steps aside while another customer approaches the window with a tray of chips.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_04,0.85,7,casino_context,Casino cashout procedure and observable transaction details.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_05,"Read the following short scenario.

Scenario:
A baccarat player sits down as a new shoe is prepared. The scoreboard shows banker and player outcomes from the last series, and the commission sign is posted at the edge of the table. He places his player's card near the rack, counts the chips already stacked there, and watches the dealer fan the cards.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_05,0.85,7,casino_context,"Baccarat setup, scoreboard, and chip inventory in neutral tone."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_06,"Read the following short scenario.

Scenario:
In the poker room, a woman reviews the board that lists table numbers, game types, and seat openings. A floor supervisor moves a waiting list chip to her name and points to table 18. She walks over, notes the blind structure printed on the placard, and places a rack of chips beside the empty seat.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_06,0.85,7,casino_context,Poker room logistics and game-state information only.
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_07,"Read the following short scenario.

Scenario:
At a craps table, the puck shows OFF while the stickperson gathers the dice from the far end. A man rests a short stack of chips on the rail and looks over the labeled sections for pass line, don't pass, and field bets. The boxman verifies a fill, then the dealer straightens the stacks in the bank.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_07,0.85,7,casino_context,"Craps table state and labeled betting areas, no emotional or risk framing."
final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline__casino_neutral_08,"Read the following short scenario.

Scenario:
A player at a video poker machine taps the information button and reads the payout table for a full house, flush, and straight. The screen shows five credits per hand and a remaining balance of $31.75. After printing a small meal offer from the loyalty menu, he returns to the game screen.

Do not answer yet. Continue processing the scenario.",final_casino_neutral,openrouter_generated,codex,openai/gpt-5.4,casino_neutral_context,final_inference_prompt_generation_v1__codex__casino_neutral_context__none__neutral__none__none__game_state__baseline,casino,casino_context,,none,neutral,none,present,none,none,none,game_state,baseline,casino_neutral_08,0.85,7,casino_context,"Video poker paytable, credits, and casino loyalty details."
