prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__bridge_bid,"Read the following short scenario.

Scenario:
At a project review, she keeps glancing at the budget spreadsheet while a senior manager asks for a delivery date. The numbers still have gaps, but she pushes for an ambitious launch window and proposes committing extra funds now, betting that a quick rollout will outrun the uncertainties.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,bridge_bid,0.85,7,emotion_plus_risk,Budget uncertainty plus bold commitment makes both unease and risk-forward choice visible without explicit labels.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__storm_route,"Read the following short scenario.

Scenario:
He studies a weather map on his phone as dark clouds build over the ridge and his signal fades in and out. Instead of taking the marked return trail, he cuts across a steeper shortcut, hoping to reach the car sooner even though the ground is loose and the route is less certain.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,storm_route,0.85,7,emotion_plus_risk,External signs of strain paired with a deliberate preference for a riskier option in a non-casino outdoor setting.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__startup_demo,"Read the following short scenario.

Scenario:
Minutes before investors arrive, she refreshes the server dashboard and sees response times spike again. With the stable version available, she still switches the demo to a new experimental build, figuring that a bigger impression is worth the chance of a live failure.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,startup_demo,0.85,7,emotion_plus_risk,Performance instability cues medium tension while the choice favors upside through additional exposure to downside.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__clinic_detour,"Read the following short scenario.

Scenario:
On the drive to a specialist appointment, he notices the fuel gauge sitting near empty and the navigation app adds delay after delay. Rather than stop in the next town, he stays on a faster back road with no services for miles, trying to make up time before the check-in window closes.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,clinic_detour,0.85,7,emotion_plus_risk,"Concrete time and resource uncertainty with a proactive gamble for speed, avoiding explicit affect words."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__exam_submission,"Read the following short scenario.

Scenario:
During an online certification exam, she watches the countdown clock and rereads a section she still cannot fully verify. Instead of submitting the safer draft, she rewrites her final response around a more aggressive interpretation that could earn full credit or sink the whole section.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,exam_submission,0.85,7,emotion_plus_risk,Countdown and unresolved verification evoke agitation; answer choice clearly leans toward higher variance.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__warehouse_order,"Read the following short scenario.

Scenario:
He checks the inventory app repeatedly as a large client waits for confirmation and several item counts refuse to sync. Even without a full audit, he authorizes an oversized rush order to chase the account, accepting the chance that the warehouse may be left overstocked next week.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_seeking,medium,none,none,none,none,none,positive,warehouse_order,0.85,7,emotion_plus_risk,Repeated checking signals unsettled attention; oversized order reflects medium risk-seeking in a business context.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__commute_delay,"Read the following short scenario.

Scenario:
Before leaving for a late-evening drive through freezing rain, he checks three route apps, tops off the gas tank, and packs a charger, blanket, and paper map. A minor shortcut could save twenty minutes, but with patchy service and black ice reports, he stays on the lit highway and leaves extra time.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,commute_delay,0.85,7,emotion_plus_risk,Medium-intensity unease shown through repeated checking and preparation; medium risk avoidance via rejecting shortcut for safer route.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__contract_review,"Read the following short scenario.

Scenario:
She is about to sign a freelance contract that would start next week, but several clauses about payment timing and cancellation seem unclear. Instead of accepting the higher rate immediately, she asks for written revisions, forwards the document to a legal clinic, and delays the decision until she can verify the terms.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,contract_review,0.85,7,emotion_plus_risk,"Scenario combines visible apprehensive scrutiny with conservative decision framing, without explicit emotion terms."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__storm_hike,"Read the following short scenario.

Scenario:
At the trailhead, dark clouds move in faster than the forecast suggested, and her phone battery is already low. She tightens her pack, studies the map twice, and chooses the short loop near the ranger station rather than the exposed ridge that usually offers better views.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,storm_hike,0.85,7,emotion_plus_risk,Environmental cues evoke tension; safer route choice makes risk avoidance explicit in behavior.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__school_transfer,"Read the following short scenario.

Scenario:
While preparing a large bank transfer for her son's tuition deadline, she notices one digit on the form may not match the school's account notice. She reopens every email, compares the numbers line by line, and decides to pay the overnight verification fee instead of sending the full amount immediately.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,school_transfer,0.85,7,emotion_plus_risk,Focused checking and hesitation imply the target emotion; paying verification fee reflects moderate avoidance of uncertain downside.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__lab_sample,"Read the following short scenario.

Scenario:
He is carrying a temperature-sensitive lab sample across campus when an elevator outage forces a choice between a crowded shuttle and a steep outdoor path. After glancing at the cooler gauge twice, he waits for the slower shuttle because the path has loose gravel and direct sun.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,lab_sample,0.85,7,emotion_plus_risk,Concrete monitoring behavior conveys unease; selecting slower but safer transport captures risk-avoidant orientation.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive__apartment_search,"Read the following short scenario.

Scenario:
She finds an apartment listing that matches her budget, but the landlord wants a deposit sent before any in-person viewing. She rereads the message thread, searches the address history, and lets the unit go rather than wiring money to secure it before the weekend.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__anxiety__risk_avoidance__none__none__none__positive,general,emotion_risk,anxiety,medium,risk_avoidance,medium,none,none,none,none,none,positive,apartment_search,0.85,7,emotion_plus_risk,"Naturalistic non-casino scenario with clear vigilance and avoidance of uncertain exposure, matching mixed emotion-risk target."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__mountain_route,"Read the following short scenario.

Scenario:
At a mountain trailhead, she studies a weather app, tightens the straps on her pack, and notes the fading daylight. Instead of taking the marked loop back before dark, she leaves a route plan on the dashboard and heads alone toward an unmaintained ridge path she has never tried.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,mountain_route,0.85,7,emotion_plus_risk,Non-casino scene showing visible checking/preparation alongside a deliberate choice of a riskier option.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__startup_pitch,"Read the following short scenario.

Scenario:
He reviews the contract twice, circles the repayment clause, and asks for the numbers again. By evening, he declines the stable consulting offer and puts his savings into a prototype that could either stall within months or reach a far larger market than the safer job ever would.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,startup_pitch,0.85,7,emotion_plus_risk,Combines careful scrutiny with medium-intensity entrepreneurial risk without explicit emotion labels.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__storm_sailing,"Read the following short scenario.

Scenario:
Before leaving the harbor, she checks the radar, secures extra lines, and watches the wind shift across the water. Even with a narrow margin before the storm front arrives, she points the small boat toward the outer channel to try for the faster crossing rather than waiting until morning.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,storm_sailing,0.85,7,emotion_plus_risk,"Concrete caution cues through monitoring and preparation, paired with a bolder course choice."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__bridge_jump,"Read the following short scenario.

Scenario:
At the river gorge, he tests every buckle, inspects the cord attachment, and rereads the operator's hand signals. When his turn comes, he steps past the platform rail and chooses the highest jump package instead of the lower practice drop listed on the sign.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,bridge_jump,0.85,7,emotion_plus_risk,"Safety-oriented attention is present, but the selected activity remains distinctly risk-seeking."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__policy_reporter,"Read the following short scenario.

Scenario:
She keeps a folder of source notes, checks the dates on each document, and compares two versions of the budget memo. After that, she publishes the investigation before the election, knowing the piece could expose her to lawsuits and public attacks but could also force a major policy reversal.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,policy_reporter,0.85,7,emotion_plus_risk,Shows measured verification behavior plus willingness to accept substantial upside/downside exposure.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive__winter_descent,"Read the following short scenario.

Scenario:
On the ski lift, he adjusts his bindings, studies the warning board, and watches patrol rope off the icy side run. At the summit, he bypasses the crowded groomed trail and drops into the steeper chute, aiming for the fresh line before the light goes flat.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_seeking__none__none__none__positive,general,emotion_risk,caution,medium,risk_seeking,medium,none,none,none,none,none,positive,winter_descent,0.85,7,emotion_plus_risk,"Naturalistic prompt with clear observables for vigilance and attraction to elevated risk, medium intensity."
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__budget_repair,"Read the following short scenario.

Scenario:
Before approving repairs on an aging delivery van, Marcus spreads the invoices across the kitchen table and circles the cheapest fix that will keep it running through winter. He rereads the warranty exclusions, sets aside the option with uncertain parts, and keeps a cash buffer for another breakdown instead of stretching for the bigger upgrade.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,budget_repair,0.85,7,emotion_plus_risk,Clear medium-intensity guarded decision making and downside avoidance in a non-casino financial setting.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__trail_weather,"Read the following short scenario.

Scenario:
At the trailhead, Nina studies the dark ridge, checks the weather radar again, and repacks her bag so extra water and a headlamp stay on top. She leaves the exposed summit loop for another day, chooses the lower route with marked crossings, and writes her return time on the dashboard before walking into the trees.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,trail_weather,0.85,7,emotion_plus_risk,Outdoor scenario shows vigilance plus preference for the safer option without explicit emotion terms.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__school_contract,"Read the following short scenario.

Scenario:
When a freelance school asks for a rush contract, Elena reads every clause twice, highlights the payment schedule, and sends back questions about cancellation terms. She turns down the larger but loosely defined add-on, accepts the smaller fixed project, and keeps her calendar open in case the first agreement stalls.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,school_contract,0.85,7,emotion_plus_risk,Professional context combines watchfulness with moderate risk avoidance through contract scrutiny and choice framing.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__used_car,"Read the following short scenario.

Scenario:
At a used-car lot, Devin walks around the lowest-mileage sedan with a flashlight, kneels to inspect the tires, and asks for the maintenance records before discussing price. He passes on the turbo model with a spotless paint job and no service history, choosing the plain car with fewer surprises and a longer inspection period.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,used_car,0.85,7,emotion_plus_risk,Consumer decision setting makes both guarded attention and safer selection behavior explicit.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__lab_backup,"Read the following short scenario.

Scenario:
During a late lab session, Priya notices one sample rack warming faster than expected and pauses the next run. She backs up the data, labels the uncertain readings for review, and stores part of the material in a separate freezer rather than using everything on one pass through an unstable machine.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,lab_backup,0.85,7,emotion_plus_risk,Technical scenario evokes concern-driven monitoring and conservative resource allocation.
final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive__lease_review,"Read the following short scenario.

Scenario:
Before signing a new apartment lease, Omar measures the rooms again, checks the train schedule at night, and adds up utilities with a pad and pencil. He skips the top-floor unit with the view and variable heating costs, choosing the smaller place where the monthly total stays predictable if his hours get cut.

Do not answer yet. Continue processing the scenario.",final_mixed_emotion_risk,openrouter_generated,codex,openai/gpt-5.4,mixed_emotion_risk,final_inference_prompt_generation_v1__codex__mixed_emotion_risk__caution__risk_avoidance__none__none__none__positive,general,emotion_risk,caution,medium,risk_avoidance,medium,none,none,none,none,none,positive,lease_review,0.85,7,emotion_plus_risk,Everyday housing choice expresses medium caution and risk avoidance through verification and preference for predictability.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed01,"Read the following short scenario.

Scenario:
Near midnight, a blackjack player counts the bills left in his wallet and the minutes before the casino cage closes. His hotel deposit is due at checkout in the morning. Instead of moving to the low-limit tables, he studies a hand-dealt game with wider swings and faster payouts.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed01,0.85,7,casino_emotion_plus_risk,"Blackjack context; concrete money and time pressure evoke the target emotion, while attention to a higher-variance table conveys medium risk-seeking without explicit betting behavior."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed02,"Read the following short scenario.

Scenario:
At a roulette bank, a woman sees that her card has only $86 available and the last shuttle to her off-strip motel leaves in twenty minutes. She skips the even-money squares and watches the section bets and single numbers, comparing the larger returns to the few spins she still has time to play.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed02,0.85,7,casino_emotion_plus_risk,"Roulette variation; scarce funds plus closing transport create narrowing options, and preference toward higher-payoff bets keeps risk orientation separate and explicit enough."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed03,"Read the following short scenario.

Scenario:
A man stands by a row of high-denomination slots after learning the pawn shop across the street shuts at 1 a.m. He has one watch in his pocket and just enough cash for a short session. Rather than use the penny machines, he scrolls through games with bonus rounds that can double a small ticket quickly.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed03,0.85,7,casino_emotion_plus_risk,"Slot-machine setting; urgent external deadline and limited remaining resources imply desperation, while selecting volatile bonus-heavy machines signals medium risk-seeking."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed04,"Read the following short scenario.

Scenario:
In the poker room annex, a player checks the time, knowing the discounted bus back to his town departs once at 12:40. Missing it means paying for a room he cannot cover. With only $120 in chips left, he lingers near a pot-limit table instead of the slower fixed-limit game.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed04,0.85,7,casino_emotion_plus_risk,Poker-domain prompt with transportation and lodging constraints; choosing pot-limit over fixed-limit encodes higher risk preference while keeping gambling behavior unspecified.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed05,"Read the following short scenario.

Scenario:
A baccarat player keeps glancing at a text reminder that rent clears from his account at dawn. The ATM fee notice shows he has little left before the daily limit blocks another withdrawal. He passes the side lounge and studies a commission-free table where fewer hands could produce a much larger ticket.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed05,0.85,7,casino_emotion_plus_risk,"Baccarat context; immediate financial constraint is concrete, and gravitating toward larger-ticket possibilities communicates risk-seeking without explicit emotion terms."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive__mixed06,"Read the following short scenario.

Scenario:
By the craps pit, a woman notices the cashier window has posted final-call signs for chip redemption and that her ride-share app now shows surge pricing she cannot afford. She has a thin rack left. Instead of staying with flat pass-line action, she watches players pressing hard on place bets and the field.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_seeking__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_seeking,medium,present,none,none,none,none,positive,mixed06,0.85,7,casino_emotion_plus_risk,"Craps variation; closing opportunity and shrinking funds create real pressure, while interest in more aggressive bet structures conveys medium risk-seeking separately from the emotional setup."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_01,"Read the following short scenario.

Scenario:
At a blackjack table near closing, his garage payment is due at midnight and his phone battery is at 2 percent, leaving little time to move money. He counts the last $85 in chips and studies the minimum-bet seat, looking for a way to stretch several more hands instead of taking a larger swing.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_01,0.85,7,casino_emotion_plus_risk,"Blackjack, concrete deadline and scarce resources evoke narrowing pressure; explicit preference for smaller swings separates risk avoidance from the urgent situation."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_02,"Read the following short scenario.

Scenario:
She has twenty minutes before the casino cage shuts, and the rideshare fare home has already surged past what she expected. At a roulette table, she keeps glancing at the $60 left in front of her and shifts toward outside bets, trying to keep the stack intact long enough to avoid a single sharp drop.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_02,0.85,7,casino_emotion_plus_risk,Roulette with closing-time pressure and constrained travel budget; outside bets cue lower variance without explicit caution wording.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_03,"Read the following short scenario.

Scenario:
The slot bank announces the final bonus window of the night, and his free parking expires in eleven minutes. With only $48 on the player card balance, he bypasses the high-volatility machine beside him and picks a lower-denomination game, focused on making the remaining credits last through a few more spins.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_03,0.85,7,casino_emotion_plus_risk,Slots context with concrete closing opportunity and time limit; lower denomination and preserving credits imply risk avoidance while staying distinct from emotion.
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_04,"Read the following short scenario.

Scenario:
At baccarat, she notices the ATM fee receipt in her bag and the last withdrawal limit already used for the day. Her hotel shuttle leaves in fifteen minutes, and only $110 in plaques remain. Rather than press for a quick jump, she waits for narrower spots and keeps her stake size steady hand after hand.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_04,0.85,7,casino_emotion_plus_risk,"Baccarat variation; exhausted withdrawal option and departing shuttle create concrete pressure, while steady stake sizing signals medium risk avoidance."
final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive__mixed_05,"Read the following short scenario.

Scenario:
He is standing at a video poker terminal after learning the late-night bus is the last one until morning, and his wallet holds just enough for the fare if the ticket price does not rise again. Seeing $72 in credits, he avoids the side feature and stays with smaller denominations, trying to protect enough value to cash out.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,codex,openai/gpt-5.4,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__codex__casino_mixed_emotion_risk__desperation__risk_avoidance__none__none__none__positive,casino,emotion_risk,desperation,medium,risk_avoidance,medium,present,none,none,none,none,positive,mixed_05,0.85,7,casino_emotion_plus_risk,Video poker with transportation constraint and limited funds; avoiding side feature and smaller denominations cleanly encode lower-risk orientation.
